<147,10,8>,
<148,10,9>,
<149,10,10>,
<150,10,11>,
<151,11,1>,
<152,11,2>,
<153,11,3>,
<154,11,4>,
<155,11,5>,
<156,11,6>,
<158,11,7>,
<161,11,8>,
<162,11,9>,
<165,11,10>,
<166,12,1>,
<167,12,2>,
<168,12,3>,
<169,12,4>,
<170,12,5>,
<171,12,6>,
<173,12,7>,
<174,12,8>,
<177,12,9>,
<178,12,10>,
<179,12,11>,
<180,12,12>,
<181,13,1>,
<182,13,2>,
<183,13,3>,
<184,13,4>,
<185,13,5>,
<186,13,6>,
<188,13,7>,
<191,13,8>,
<193,13,9>,
<195,13,10>
 };
Modes = { 
<1,1,5,1>,
<1,1,5,2>,
<1,1,5,4>,
<1,2,5,1>,
<1,2,5,2>,
<1,2,5,4>,
<2,3,2,3>,
<2,3,2,5>,
<3,4,9,1>,
<3,4,9,2>,
<3,4,9,3>,
<3,5,9,1>,
<3,5,9,2>,
<3,5,9,3>,
<4,6,8,1>,
<4,6,8,2>,
<4,7,8,1>,
<4,7,8,2>,
<5,8,3,1>,
<5,8,3,3>,
<5,8,3,4>,
<5,8,3,5>,
<6,1,3,1>,
<6,1,3,2>,
<6,1,3,4>,
<6,2,3,1>,
<6,2,3,2>,
<6,2,3,4>,
<8,4,10,1>,
<8,4,10,2>,
<8,4,10,3>,
<8,5,10,1>,
<8,5,10,2>,
<8,5,10,3>,
<9,6,5,1>,
<9,6,5,2>,
<9,7,5,1>,
<9,7,5,2>,
<11,1,10,1>,
<11,1,10,2>,
<11,1,10,4>,
<11,2,10,1>,
<11,2,10,2>,
<11,2,10,4>,
<12,3,8,3>,
<12,3,8,5>,
<13,4,6,1>,
<13,4,6,2>,
<13,4,6,3>,
<13,5,6,1>,
<13,5,6,2>,
<13,5,6,3>,
<14,6,8,1>,
<14,6,8,2>,
<14,7,8,1>,
<14,7,8,2>,
<15,8,5,1>,
<15,8,5,3>,
<15,8,5,4>,
<15,8,5,5>,
<16,1,5,1>,
<16,1,5,2>,
<16,1,5,4>,
<16,2,5,1>,
<16,2,5,2>,
<16,2,5,4>,
<17,3,6,3>,
<17,3,6,5>,
<18,4,3,1>,
<18,4,3,2>,
<18,4,3,3>,
<18,5,3,1>,
<18,5,3,2>,
<18,5,3,3>,
<19,6,8,1>,
<19,6,8,2>,
<19,7,8,1>,
<19,7,8,2>,
<20,8,5,1>,
<20,8,5,3>,
<20,8,5,4>,
<20,8,5,5>,
<21,1,10,1>,
<21,1,10,2>,
<21,1,10,4>,
<21,2,10,1>,
<21,2,10,2>,
<21,2,10,4>,
<24,6,9,1>,
<24,6,9,2>,
<24,7,9,1>,
<24,7,9,2>,
<25,8,3,1>,
<25,8,3,3>,
<25,8,3,4>,
<25,8,3,5>,
<26,1,8,1>,
<26,1,8,2>,
<26,1,8,4>,
<26,2,8,1>,
<26,2,8,2>,
<26,2,8,4>,
<27,3,9,3>,
<27,3,9,5>,
<28,4,9,1>,
<28,4,9,2>,
<28,4,9,3>,
<28,5,9,1>,
<28,5,9,2>,
<28,5,9,3>,
<29,6,2,1>,
<29,6,2,2>,
<29,7,2,1>,
<29,7,2,2>,
<30,8,7,1>,
<30,8,7,3>,
<30,8,7,4>,
<30,8,7,5>,
<31,1,1,1>,
<31,1,1,2>,
<31,1,1,4>,
<31,2,1,1>,
<31,2,1,2>,
<31,2,1,4>,
<32,3,4,3>,
<32,3,4,5>,
<33,4,1,1>,
<33,4,1,2>,
<33,4,1,3>,
<33,5,1,1>,
<33,5,1,2>,
<33,5,1,3>,
<34,6,5,1>,
<34,6,5,2>,
<34,7,5,1>,
<34,7,5,2>,
<35,8,1,1>,
<35,8,1,3>,
<35,8,1,4>,
<35,8,1,5>,
<36,1,9,1>,
<36,1,9,2>,
<36,1,9,4>,
<36,2,9,1>,
<36,2,9,2>,
<36,2,9,4>,
<40,8,7,1>,
<40,8,7,3>,
<40,8,7,4>,
<40,8,7,5>,
<45,8,5,1>,
<45,8,5,3>,
<45,8,5,4>,
<45,8,5,5>,
<46,1,10,1>,
<46,1,10,2>,
<46,1,10,4>,
<46,2,10,1>,
<46,2,10,2>,
<46,2,10,4>,
<47,3,10,3>,
<47,3,10,5>,
<48,4,3,1>,
<48,4,3,2>,
<48,4,3,3>,
<48,5,3,1>,
<48,5,3,2>,
<48,5,3,3>,
<49,6,7,1>,
<49,6,7,2>,
<49,7,7,1>,
<49,7,7,2>,
<50,8,2,1>,
<50,8,2,3>,
<50,8,2,4>,
<50,8,2,5>,
<51,1,9,1>,
<51,1,9,2>,
<51,1,9,4>,
<51,2,9,1>,
<51,2,9,2>,
<51,2,9,4>,
<52,3,9,3>,
<52,3,9,5>,
<53,4,10,1>,
<53,4,10,2>,
<53,4,10,3>,
<53,5,10,1>,
<53,5,10,2>,
<53,5,10,3>,
<56,1,2,1>,
<56,1,2,2>,
<56,1,2,4>,
<56,2,2,1>,
<56,2,2,2>,
<56,2,2,4>,
<57,3,9,3>,
<57,3,9,5>,
<58,4,4,1>,
<58,4,4,2>,
<58,4,4,3>,
<58,5,4,1>,
<58,5,4,2>,
<58,5,4,3>,
<60,8,7,1>,
<60,8,7,3>,
<60,8,7,4>,
<60,8,7,5>,
<61,1,10,1>,
<61,1,10,2>,
<61,1,10,4>,
<61,2,10,1>,
<61,2,10,2>,
<61,2,10,4>,
<62,3,9,3>,
<62,3,9,5>,
<63,4,3,1>,
<63,4,3,2>,
<63,4,3,3>,
<63,5,3,1>,
<63,5,3,2>,
<63,5,3,3>,
<64,6,3,1>,
<64,6,3,2>,
<64,7,3,1>,
<64,7,3,2>,
<65,8,7,1>,
<65,8,7,3>,
<65,8,7,4>,
<65,8,7,5>,
<66,1,9,1>,
<66,1,9,2>,
<66,1,9,4>,
<66,2,9,1>,
<66,2,9,2>,
<66,2,9,4>,
<67,3,4,3>,
<67,3,4,5>,
<68,4,3,1>,
<68,4,3,2>,
<68,4,3,3>,
<68,5,3,1>,
<68,5,3,2>,
<68,5,3,3>,
<70,8,5,1>,
<70,8,5,3>,
<70,8,5,4>,
<70,8,5,5>,
<72,3,4,3>,
<72,3,4,5>,
<74,6,9,1>,
<74,6,9,2>,
<74,7,9,1>,
<74,7,9,2>,
<76,1,7,1>,
<76,1,7,2>,
<76,1,7,4>,
<76,2,7,1>,
<76,2,7,2>,
<76,2,7,4>,
<77,3,6,3>,
<77,3,6,5>,
<78,4,9,1>,
<78,4,9,2>,
<78,4,9,3>,
<78,5,9,1>,
<78,5,9,2>,
<78,5,9,3>,
<79,6,10,1>,
<79,6,10,2>,
<79,7,10,1>,
<79,7,10,2>,
<80,8,9,1>,
<80,8,9,3>,
<80,8,9,4>,
<80,8,9,5>,
<81,1,5,1>,
<81,1,5,2>,
<81,1,5,4>,
<81,2,5,1>,
<81,2,5,2>,
<81,2,5,4>,
<90,8,7,1>,
<90,8,7,3>,
<90,8,7,4>,
<90,8,7,5>,
<91,1,3,1>,
<91,1,3,2>,
<91,1,3,4>,
<91,2,3,1>,
<91,2,3,2>,
<91,2,3,4>,
<92,3,5,3>,
<92,3,5,5>,
<93,4,6,1>,
<93,4,6,2>,
<93,4,6,3>,
<93,5,6,1>,
<93,5,6,2>,
<93,5,6,3>,
<94,6,5,1>,
<94,6,5,2>,
<94,7,5,1>,
<94,7,5,2>,
<95,8,6,1>,
<95,8,6,3>,
<95,8,6,4>,
<95,8,6,5>,
<96,1,2,1>,
<96,1,2,2>,
<96,1,2,4>,
<96,2,2,1>,
<96,2,2,2>,
<96,2,2,4>,
<97,3,9,3>,
<97,3,9,5>,
<105,8,5,1>,
<105,8,5,3>,
<105,8,5,4>,
<105,8,5,5>,
<106,1,8,1>,
<106,1,8,2>,
<106,1,8,4>,
<106,2,8,1>,
<106,2,8,2>,
<106,2,8,4>,
<107,3,5,3>,
<107,3,5,5>,
<108,4,1,1>,
<108,4,1,2>,
<108,4,1,3>,
<108,5,1,1>,
<108,5,1,2>,
<108,5,1,3>,
<109,6,3,1>,
<109,6,3,2>,
<109,7,3,1>,
<109,7,3,2>,
<110,8,1,1>,
<110,8,1,3>,
<110,8,1,4>,
<110,8,1,5>,
<111,1,5,1>,
<111,1,5,2>,
<111,1,5,4>,
<111,2,5,1>,
<111,2,5,2>,
<111,2,5,4>,
<112,3,7,3>,
<112,3,7,5>,
<113,4,7,1>,
<113,4,7,2>,
<113,4,7,3>,
<113,5,7,1>,
<113,5,7,2>,
<113,5,7,3>,
<114,6,10,1>,
<114,6,10,2>,
<114,7,10,1>,
<114,7,10,2>,
<115,8,5,1>,
<115,8,5,3>,
<115,8,5,4>,
<115,8,5,5>,
<117,3,4,3>,
<117,3,4,5>,
<119,6,4,1>,
<119,6,4,2>,
<119,7,4,1>,
<119,7,4,2>,
<120,8,5,1>,
<120,8,5,3>,
<120,8,5,4>,
<120,8,5,5>,
<121,1,2,1>,
<121,1,2,2>,
<121,1,2,4>,
<121,2,2,1>,
<121,2,2,2>,
<121,2,2,4>,
<122,3,10,3>,
<122,3,10,5>,
<123,4,1,1>,
<123,4,1,2>,
<123,4,1,3>,
<123,5,1,1>,
<123,5,1,2>,
<123,5,1,3>,
<124,6,10,1>,
<124,6,10,2>,
<124,7,10,1>,
<124,7,10,2>,
<125,8,10,1>,
<125,8,10,3>,
<125,8,10,4>,
<125,8,10,5>,
<126,1,1,1>,
<126,1,1,2>,
<126,1,1,4>,
<126,2,1,1>,
<126,2,1,2>,
<126,2,1,4>,
<127,3,5,3>,
<127,3,5,5>,
<128,4,4,1>,
<128,4,4,2>,
<128,4,4,3>,
<128,5,4,1>,
<128,5,4,2>,
<128,5,4,3>,
<131,1,5,1>,
<131,1,5,2>,
<131,1,5,4>,
<131,2,5,1>,
<131,2,5,2>,
<131,2,5,4>,
<132,3,8,3>,
<132,3,8,5>,
<135,8,9,1>,
<135,8,9,3>,
<135,8,9,4>,
<135,8,9,5>,
<136,1,6,1>,
<136,1,6,2>,
<136,1,6,4>,
<136,2,6,1>,
<136,2,6,2>,
<136,2,6,4>,
<137,3,10,3>,
<137,3,10,5>,
<138,4,6,1>,
<138,4,6,2>,
<138,4,6,3>,
<138,5,6,1>,
<138,5,6,2>,
<138,5,6,3>,
<139,6,10,1>,
<139,6,10,2>,
<139,7,10,1>,
<139,7,10,2>,
<140,8,10,1>,
<140,8,10,3>,
<140,8,10,4>,
<140,8,10,5>,
<141,1,6,1>,
<141,1,6,2>,
<141,1,6,4>,
<141,2,6,1>,
<141,2,6,2>,
<141,2,6,4>,
<143,4,10,1>,
<143,4,10,2>,
<143,4,10,3>,
<143,5,10,1>,
<143,5,10,2>,
<143,5,10,3>,
<147,3,9,3>,
<147,3,9,5>,
<148,4,3,1>,
<148,4,3,2>,
<148,4,3,3>,
<148,5,3,1>,
<148,5,3,2>,
<148,5,3,3>,
<149,6,5,1>,
<149,6,5,2>,
<149,7,5,1>,
<149,7,5,2>,
<150,8,3,1>,
<150,8,3,3>,
<150,8,3,4>,
<150,8,3,5>,
<151,1,7,1>,
<151,1,7,2>,
<151,1,7,4>,
<151,2,7,1>,
<151,2,7,2>,
<151,2,7,4>,
<152,3,1,3>,
<152,3,1,5>,
<153,4,5,1>,
<153,4,5,2>,
<153,4,5,3>,
<153,5,5,1>,
<153,5,5,2>,
<153,5,5,3>,
<154,6,4,1>,
<154,6,4,2>,
<154,7,4,1>,
<154,7,4,2>,
<155,8,8,1>,
<155,8,8,3>,
<155,8,8,4>,
<155,8,8,5>,
<156,1,10,1>,
<156,1,10,2>,
<156,1,10,4>,
<156,2,10,1>,
<156,2,10,2>,
<156,2,10,4>,
<158,4,3,1>,
<158,4,3,2>,
<158,4,3,3>,
<158,5,3,1>,
<158,5,3,2>,
<158,5,3,3>,
<161,1,2,1>,
<161,1,2,2>,
<161,1,2,4>,
<161,2,2,1>,
<161,2,2,2>,
<161,2,2,4>,
<162,3,8,3>,
<162,3,8,5>,
<165,8,5,1>,
<165,8,5,3>,
<165,8,5,4>,
<165,8,5,5>,
<166,1,10,1>,
<166,1,10,2>,
<166,1,10,4>,
<166,2,10,1>,
<166,2,10,2>,
<166,2,10,4>,
<167,3,9,3>,
<167,3,9,5>,
<168,4,7,1>,
<168,4,7,2>,
<168,4,7,3>,
<168,5,7,1>,
<168,5,7,2>,
<168,5,7,3>,
<169,6,9,1>,
<169,6,9,2>,
<169,7,9,1>,
<169,7,9,2>,
<170,8,3,1>,
<170,8,3,3>,
<170,8,3,4>,
<170,8,3,5>,
<171,1,3,1>,
<171,1,3,2>,
<171,1,3,4>,
<171,2,3,1>,
<171,2,3,2>,
<171,2,3,4>,
<173,4,7,1>,
<173,4,7,2>,
<173,4,7,3>,
<173,5,7,1>,
<173,5,7,2>,
<173,5,7,3>,
<174,6,1,1>,
<174,6,1,2>,
<174,7,1,1>,
<174,7,1,2>,
<177,3,10,3>,
<177,3,10,5>,
<178,4,7,1>,
<178,4,7,2>,
<178,4,7,3>,
<178,5,7,1>,
<178,5,7,2>,
<178,5,7,3>,
<179,6,1,1>,
<179,6,1,2>,
<179,7,1,1>,
<179,7,1,2>,
<180,8,8,1>,
<180,8,8,3>,
<180,8,8,4>,
<180,8,8,5>,
<181,1,2,1>,
<181,1,2,2>,
<181,1,2,4>,
<181,2,2,1>,
<181,2,2,2>,
<181,2,2,4>,
<182,3,8,3>,
<182,3,8,5>,
<183,4,2,1>,
<183,4,2,2>,
<183,4,2,3>,
<183,5,2,1>,
<183,5,2,2>,
<183,5,2,3>,
<184,6,3,1>,
<184,6,3,2>,
<184,7,3,1>,
<184,7,3,2>,
<185,8,3,1>,
<185,8,3,3>,
<185,8,3,4>,
<185,8,3,5>,
<186,1,10,1>,
<186,1,10,2>,
<186,1,10,4>,
<186,2,10,1>,
<186,2,10,2>,
<186,2,10,4>,
<188,4,2,1>,
<188,4,2,2>,
<188,4,2,3>,
<188,5,2,1>,
<188,5,2,2>,
<188,5,2,3>,
<191,1,4,1>,
<191,1,4,2>,
<191,1,4,4>,
<191,2,4,1>,
<191,2,4,2>,
<191,2,4,4>,
<193,4,8,1>,
<193,4,8,2>,
<193,4,8,3>,
<193,5,8,1>,
<193,5,8,2>,
<193,5,8,3>,
<195,8,6,1>,
<195,8,6,3>,
<195,8,6,4>,
<195,8,6,5>
 };
