<123,9,11>,
<124,9,12>,
<125,9,13>,
<127,10,1>,
<128,10,2>,
<129,10,3>,
<130,10,4>,
<131,10,5>,
<132,10,6>,
<133,10,7>,
<134,10,8>,
<135,10,9>,
<136,10,10>,
<137,10,11>,
<141,11,1>,
<142,11,2>,
<143,11,3>,
<144,11,4>,
<145,11,5>,
<146,11,6>,
<147,11,7>,
<148,11,8>,
<149,11,9>,
<152,11,10>,
<154,11,11>,
<155,12,1>,
<156,12,2>,
<157,12,3>,
<158,12,4>,
<159,12,5>,
<160,12,6>,
<161,12,7>,
<162,12,8>,
<163,12,9>,
<169,13,1>,
<170,13,2>,
<171,13,3>,
<172,13,4>,
<173,13,5>,
<174,13,6>,
<175,13,7>,
<176,13,8>,
<177,13,9>,
<178,13,10>,
<179,13,11>,
<183,14,1>,
<184,14,2>,
<185,14,3>,
<186,14,4>,
<187,14,5>,
<188,14,6>,
<189,14,7>,
<190,14,8>,
<191,14,9>,
<193,14,10>,
<196,14,11>
 };
Modes = { 
<1,1,4,1>,
<1,1,4,2>,
<1,1,4,5>,
<1,1,4,8>,
<2,2,10,1>,
<2,2,10,2>,
<2,2,10,3>,
<2,2,10,5>,
<2,3,10,1>,
<2,3,10,2>,
<2,3,10,3>,
<2,3,10,5>,
<3,4,6,2>,
<3,4,6,5>,
<3,4,6,6>,
<3,4,6,7>,
<3,5,6,2>,
<3,5,6,5>,
<3,5,6,6>,
<3,5,6,7>,
<4,6,6,5>,
<4,6,6,7>,
<4,6,6,8>,
<4,7,6,5>,
<4,7,6,7>,
<4,7,6,8>,
<5,8,10,2>,
<5,8,10,4>,
<5,8,10,7>,
<5,8,10,8>,
<5,9,10,2>,
<5,9,10,4>,
<5,9,10,7>,
<5,9,10,8>,
<6,10,8,1>,
<6,10,8,2>,
<6,10,8,3>,
<6,11,8,1>,
<6,11,8,2>,
<6,11,8,3>,
<7,12,4,3>,
<7,12,4,4>,
<7,12,4,5>,
<7,12,4,7>,
<8,1,9,1>,
<8,1,9,2>,
<8,1,9,5>,
<8,1,9,8>,
<10,4,9,2>,
<10,4,9,5>,
<10,4,9,6>,
<10,4,9,7>,
<10,5,9,2>,
<10,5,9,5>,
<10,5,9,6>,
<10,5,9,7>,
<12,8,6,2>,
<12,8,6,4>,
<12,8,6,7>,
<12,8,6,8>,
<12,9,6,2>,
<12,9,6,4>,
<12,9,6,7>,
<12,9,6,8>,
<13,10,9,1>,
<13,10,9,2>,
<13,10,9,3>,
<13,11,9,1>,
<13,11,9,2>,
<13,11,9,3>,
<15,1,2,1>,
<15,1,2,2>,
<15,1,2,5>,
<15,1,2,8>,
<16,2,7,1>,
<16,2,7,2>,
<16,2,7,3>,
<16,2,7,5>,
<16,3,7,1>,
<16,3,7,2>,
<16,3,7,3>,
<16,3,7,5>,
<17,4,7,2>,
<17,4,7,5>,
<17,4,7,6>,
<17,4,7,7>,
<17,5,7,2>,
<17,5,7,5>,
<17,5,7,6>,
<17,5,7,7>,
<18,6,10,5>,
<18,6,10,7>,
<18,6,10,8>,
<18,7,10,5>,
<18,7,10,7>,
<18,7,10,8>,
<19,8,3,2>,
<19,8,3,4>,
<19,8,3,7>,
<19,8,3,8>,
<19,9,3,2>,
<19,9,3,4>,
<19,9,3,7>,
<19,9,3,8>,
<20,10,9,1>,
<20,10,9,2>,
<20,10,9,3>,
<20,11,9,1>,
<20,11,9,2>,
<20,11,9,3>,
<21,12,3,3>,
<21,12,3,4>,
<21,12,3,5>,
<21,12,3,7>,
<22,1,3,1>,
<22,1,3,2>,
<22,1,3,5>,
<22,1,3,8>,
<23,2,4,1>,
<23,2,4,2>,
<23,2,4,3>,
<23,2,4,5>,
<23,3,4,1>,
<23,3,4,2>,
<23,3,4,3>,
<23,3,4,5>,
<24,4,10,2>,
<24,4,10,5>,
<24,4,10,6>,
<24,4,10,7>,
<24,5,10,2>,
<24,5,10,5>,
<24,5,10,6>,
<24,5,10,7>,
<25,6,3,5>,
<25,6,3,7>,
<25,6,3,8>,
<25,7,3,5>,
<25,7,3,7>,
<25,7,3,8>,
<27,10,1,1>,
<27,10,1,2>,
<27,10,1,3>,
<27,11,1,1>,
<27,11,1,2>,
<27,11,1,3>,
<28,12,6,3>,
<28,12,6,4>,
<28,12,6,5>,
<28,12,6,7>,
<29,1,1,1>,
<29,1,1,2>,
<29,1,1,5>,
<29,1,1,8>,
<30,2,5,1>,
<30,2,5,2>,
<30,2,5,3>,
<30,2,5,5>,
<30,3,5,1>,
<30,3,5,2>,
<30,3,5,3>,
<30,3,5,5>,
<31,4,4,2>,
<31,4,4,5>,
<31,4,4,6>,
<31,4,4,7>,
<31,5,4,2>,
<31,5,4,5>,
<31,5,4,6>,
<31,5,4,7>,
<32,6,9,5>,
<32,6,9,7>,
<32,6,9,8>,
<32,7,9,5>,
<32,7,9,7>,
<32,7,9,8>,
<33,8,5,2>,
<33,8,5,4>,
<33,8,5,7>,
<33,8,5,8>,
<33,9,5,2>,
<33,9,5,4>,
<33,9,5,7>,
<33,9,5,8>,
<34,10,4,1>,
<34,10,4,2>,
<34,10,4,3>,
<34,11,4,1>,
<34,11,4,2>,
<34,11,4,3>,
<35,12,7,3>,
<35,12,7,4>,
<35,12,7,5>,
<35,12,7,7>,
<36,1,5,1>,
<36,1,5,2>,
<36,1,5,5>,
<36,1,5,8>,
<41,10,6,1>,
<41,10,6,2>,
<41,10,6,3>,
<41,11,6,1>,
<41,11,6,2>,
<41,11,6,3>,
<43,1,2,1>,
<43,1,2,2>,
<43,1,2,5>,
<43,1,2,8>,
<44,2,5,1>,
<44,2,5,2>,
<44,2,5,3>,
<44,2,5,5>,
<44,3,5,1>,
<44,3,5,2>,
<44,3,5,3>,
<44,3,5,5>,
<45,4,8,2>,
<45,4,8,5>,
<45,4,8,6>,
<45,4,8,7>,
<45,5,8,2>,
<45,5,8,5>,
<45,5,8,6>,
<45,5,8,7>,
<46,6,5,5>,
<46,6,5,7>,
<46,6,5,8>,
<46,7,5,5>,
<46,7,5,7>,
<46,7,5,8>,
<47,8,10,2>,
<47,8,10,4>,
<47,8,10,7>,
<47,8,10,8>,
<47,9,10,2>,
<47,9,10,4>,
<47,9,10,7>,
<47,9,10,8>,
<48,10,6,1>,
<48,10,6,2>,
<48,10,6,3>,
<48,11,6,1>,
<48,11,6,2>,
<48,11,6,3>,
<49,12,8,3>,
<49,12,8,4>,
<49,12,8,5>,
<49,12,8,7>,
<50,1,5,1>,
<50,1,5,2>,
<50,1,5,5>,
<50,1,5,8>,
<51,2,10,1>,
<51,2,10,2>,
<51,2,10,3>,
<51,2,10,5>,
<51,3,10,1>,
<51,3,10,2>,
<51,3,10,3>,
<51,3,10,5>,
<52,4,5,2>,
<52,4,5,5>,
<52,4,5,6>,
<52,4,5,7>,
<52,5,5,2>,
<52,5,5,5>,
<52,5,5,6>,
<52,5,5,7>,
<55,10,4,1>,
<55,10,4,2>,
<55,10,4,3>,
<55,11,4,1>,
<55,11,4,2>,
<55,11,4,3>,
<56,12,9,3>,
<56,12,9,4>,
<56,12,9,5>,
<56,12,9,7>,
<57,1,7,1>,
<57,1,7,2>,
<57,1,7,5>,
<57,1,7,8>,
<58,2,1,1>,
<58,2,1,2>,
<58,2,1,3>,
<58,2,1,5>,
<58,3,1,1>,
<58,3,1,2>,
<58,3,1,3>,
<58,3,1,5>,
<59,4,5,2>,
<59,4,5,5>,
<59,4,5,6>,
<59,4,5,7>,
<59,5,5,2>,
<59,5,5,5>,
<59,5,5,6>,
<59,5,5,7>,
<60,6,9,5>,
<60,6,9,7>,
<60,6,9,8>,
<60,7,9,5>,
<60,7,9,7>,
<60,7,9,8>,
<61,8,3,2>,
<61,8,3,4>,
<61,8,3,7>,
<61,8,3,8>,
<61,9,3,2>,
<61,9,3,4>,
<61,9,3,7>,
<61,9,3,8>,
<62,10,1,1>,
<62,10,1,2>,
<62,10,1,3>,
<62,11,1,1>,
<62,11,1,2>,
<62,11,1,3>,
<63,12,8,3>,
<63,12,8,4>,
<63,12,8,5>,
<63,12,8,7>,
<64,1,2,1>,
<64,1,2,2>,
<64,1,2,5>,
<64,1,2,8>,
<66,4,10,2>,
<66,4,10,5>,
<66,4,10,6>,
<66,4,10,7>,
<66,5,10,2>,
<66,5,10,5>,
<66,5,10,6>,
<66,5,10,7>,
<67,6,2,5>,
<67,6,2,7>,
<67,6,2,8>,
<67,7,2,5>,
<67,7,2,7>,
<67,7,2,8>,
<69,10,10,1>,
<69,10,10,2>,
<69,10,10,3>,
<69,11,10,1>,
<69,11,10,2>,
<69,11,10,3>,
<70,12,3,3>,
<70,12,3,4>,
<70,12,3,5>,
<70,12,3,7>,
<71,1,5,1>,
<71,1,5,2>,
<71,1,5,5>,
<71,1,5,8>,
<72,2,7,1>,
<72,2,7,2>,
<72,2,7,3>,
<72,2,7,5>,
<72,3,7,1>,
<72,3,7,2>,
<72,3,7,3>,
<72,3,7,5>,
<73,4,3,2>,
<73,4,3,5>,
<73,4,3,6>,
<73,4,3,7>,
<73,5,3,2>,
<73,5,3,5>,
<73,5,3,6>,
<73,5,3,7>,
<74,6,9,5>,
<74,6,9,7>,
<74,6,9,8>,
<74,7,9,5>,
<74,7,9,7>,
<74,7,9,8>,
<75,8,7,2>,
<75,8,7,4>,
<75,8,7,7>,
<75,8,7,8>,
<75,9,7,2>,
<75,9,7,4>,
<75,9,7,7>,
<75,9,7,8>,
<76,10,4,1>,
<76,10,4,2>,
<76,10,4,3>,
<76,11,4,1>,
<76,11,4,2>,
<76,11,4,3>,
<77,12,8,3>,
<77,12,8,4>,
<77,12,8,5>,
<77,12,8,7>,
<78,1,4,1>,
<78,1,4,2>,
<78,1,4,5>,
<78,1,4,8>,
<79,2,1,1>,
<79,2,1,2>,
<79,2,1,3>,
<79,2,1,5>,
<79,3,1,1>,
<79,3,1,2>,
<79,3,1,3>,
<79,3,1,5>,
<80,4,8,2>,
<80,4,8,5>,
<80,4,8,6>,
<80,4,8,7>,
<80,5,8,2>,
<80,5,8,5>,
<80,5,8,6>,
<80,5,8,7>,
<85,1,7,1>,
<85,1,7,2>,
<85,1,7,5>,
<85,1,7,8>,
<86,2,7,1>,
<86,2,7,2>,
<86,2,7,3>,
<86,2,7,5>,
<86,3,7,1>,
<86,3,7,2>,
<86,3,7,3>,
<86,3,7,5>,
<87,4,2,2>,
<87,4,2,5>,
<87,4,2,6>,
<87,4,2,7>,
<87,5,2,2>,
<87,5,2,5>,
<87,5,2,6>,
<87,5,2,7>,
<88,6,8,5>,
<88,6,8,7>,
<88,6,8,8>,
<88,7,8,5>,
<88,7,8,7>,
<88,7,8,8>,
<89,8,10,2>,
<89,8,10,4>,
<89,8,10,7>,
<89,8,10,8>,
<89,9,10,2>,
<89,9,10,4>,
<89,9,10,7>,
<89,9,10,8>,
<90,10,2,1>,
<90,10,2,2>,
<90,10,2,3>,
<90,11,2,1>,
<90,11,2,2>,
<90,11,2,3>,
<91,12,3,3>,
<91,12,3,4>,
<91,12,3,5>,
<91,12,3,7>,
<92,1,2,1>,
<92,1,2,2>,
<92,1,2,5>,
<92,1,2,8>,
<94,4,1,2>,
<94,4,1,5>,
<94,4,1,6>,
<94,4,1,7>,
<94,5,1,2>,
<94,5,1,5>,
<94,5,1,6>,
<94,5,1,7>,
<95,6,2,5>,
<95,6,2,7>,
<95,6,2,8>,
<95,7,2,5>,
<95,7,2,7>,
<95,7,2,8>,
<97,10,6,1>,
<97,10,6,2>,
<97,10,6,3>,
<97,11,6,1>,
<97,11,6,2>,
<97,11,6,3>,
<98,12,4,3>,
<98,12,4,4>,
<98,12,4,5>,
<98,12,4,7>,
<99,1,8,1>,
<99,1,8,2>,
<99,1,8,5>,
<99,1,8,8>,
<100,2,3,1>,
<100,2,3,2>,
<100,2,3,3>,
<100,2,3,5>,
<100,3,3,1>,
<100,3,3,2>,
<100,3,3,3>,
<100,3,3,5>,
<101,4,7,2>,
<101,4,7,5>,
<101,4,7,6>,
<101,4,7,7>,
<101,5,7,2>,
<101,5,7,5>,
<101,5,7,6>,
<101,5,7,7>,
<102,6,6,5>,
<102,6,6,7>,
<102,6,6,8>,
<102,7,6,5>,
<102,7,6,7>,
<102,7,6,8>,
<103,8,2,2>,
<103,8,2,4>,
<103,8,2,7>,
<103,8,2,8>,
<103,9,2,2>,
<103,9,2,4>,
<103,9,2,7>,
<103,9,2,8>,
<104,10,4,1>,
<104,10,4,2>,
<104,10,4,3>,
<104,11,4,1>,
<104,11,4,2>,
<104,11,4,3>,
<105,12,4,3>,
<105,12,4,4>,
<105,12,4,5>,
<105,12,4,7>,
<106,1,8,1>,
<106,1,8,2>,
<106,1,8,5>,
<106,1,8,8>,
<107,2,10,1>,
<107,2,10,2>,
<107,2,10,3>,
<107,2,10,5>,
<107,3,10,1>,
<107,3,10,2>,
<107,3,10,3>,
<107,3,10,5>,
<110,8,2,2>,
<110,8,2,4>,
<110,8,2,7>,
<110,8,2,8>,
<110,9,2,2>,
<110,9,2,4>,
<110,9,2,7>,
<110,9,2,8>,
<111,10,3,1>,
<111,10,3,2>,
<111,10,3,3>,
<111,11,3,1>,
<111,11,3,2>,
<111,11,3,3>,
<112,12,3,3>,
<112,12,3,4>,
<112,12,3,5>,
<112,12,3,7>,
<113,1,10,1>,
<113,1,10,2>,
<113,1,10,5>,
<113,1,10,8>,
<114,2,5,1>,
<114,2,5,2>,
<114,2,5,3>,
<114,2,5,5>,
<114,3,5,1>,
<114,3,5,2>,
<114,3,5,3>,
<114,3,5,5>,
<115,4,3,2>,
<115,4,3,5>,
<115,4,3,6>,
<115,4,3,7>,
<115,5,3,2>,
<115,5,3,5>,
<115,5,3,6>,
<115,5,3,7>,
<116,6,4,5>,
<116,6,4,7>,
<116,6,4,8>,
<116,7,4,5>,
<116,7,4,7>,
<116,7,4,8>,
<117,8,2,2>,
<117,8,2,4>,
<117,8,2,7>,
<117,8,2,8>,
<117,9,2,2>,
<117,9,2,4>,
<117,9,2,7>,
<117,9,2,8>,
<118,10,8,1>,
<118,10,8,2>,
<118,10,8,3>,
<118,11,8,1>,
<118,11,8,2>,
<118,11,8,3>,
<119,12,3,3>,
<119,12,3,4>,
<119,12,3,5>,
<119,12,3,7>,
<120,1,3,1>,
<120,1,3,2>,
<120,1,3,5>,
<120,1,3,8>,
<121,2,8,1>,
<121,2,8,2>,
<121,2,8,3>,
<121,2,8,5>,
<121,3,8,1>,
<121,3,8,2>,
<121,3,8,3>,
<121,3,8,5>,
<122,4,8,2>,
<122,4,8,5>,
<122,4,8,6>,
<122,4,8,7>,
<122,5,8,2>,
<122,5,8,5>,
<122,5,8,6>,
<122,5,8,7>,
<123,6,3,5>,
<123,6,3,7>,
<123,6,3,8>,
<123,7,3,5>,
<123,7,3,7>,
<123,7,3,8>,
<124,8,9,2>,
<124,8,9,4>,
<124,8,9,7>,
<124,8,9,8>,
<124,9,9,2>,
<124,9,9,4>,
<124,9,9,7>,
<124,9,9,8>,
<125,10,6,1>,
<125,10,6,2>,
<125,10,6,3>,
<125,11,6,1>,
<125,11,6,2>,
<125,11,6,3>,
<127,1,5,1>,
<127,1,5,2>,
<127,1,5,5>,
<127,1,5,8>,
<128,2,7,1>,
<128,2,7,2>,
<128,2,7,3>,
<128,2,7,5>,
<128,3,7,1>,
<128,3,7,2>,
<128,3,7,3>,
<128,3,7,5>,
<129,4,6,2>,
<129,4,6,5>,
<129,4,6,6>,
<129,4,6,7>,
<129,5,6,2>,
<129,5,6,5>,
<129,5,6,6>,
<129,5,6,7>,
<130,6,1,5>,
<130,6,1,7>,
<130,6,1,8>,
<130,7,1,5>,
<130,7,1,7>,
<130,7,1,8>,
<131,8,2,2>,
<131,8,2,4>,
<131,8,2,7>,
<131,8,2,8>,
<131,9,2,2>,
<131,9,2,4>,
<131,9,2,7>,
<131,9,2,8>,
<132,10,5,1>,
<132,10,5,2>,
<132,10,5,3>,
<132,11,5,1>,
<132,11,5,2>,
<132,11,5,3>,
<133,12,1,3>,
<133,12,1,4>,
<133,12,1,5>,
<133,12,1,7>,
<134,1,5,1>,
<134,1,5,2>,
<134,1,5,5>,
<134,1,5,8>,
<135,2,7,1>,
<135,2,7,2>,
<135,2,7,3>,
<135,2,7,5>,
<135,3,7,1>,
<135,3,7,2>,
<135,3,7,3>,
<135,3,7,5>,
<136,4,9,2>,
<136,4,9,5>,
<136,4,9,6>,
<136,4,9,7>,
<136,5,9,2>,
<136,5,9,5>,
<136,5,9,6>,
<136,5,9,7>,
<137,6,2,5>,
<137,6,2,7>,
<137,6,2,8>,
<137,7,2,5>,
<137,7,2,7>,
<137,7,2,8>,
<141,1,9,1>,
<141,1,9,2>,
<141,1,9,5>,
<141,1,9,8>,
<142,2,1,1>,
<142,2,1,2>,
<142,2,1,3>,
<142,2,1,5>,
<142,3,1,1>,
<142,3,1,2>,
<142,3,1,3>,
<142,3,1,5>,
<143,4,6,2>,
<143,4,6,5>,
<143,4,6,6>,
<143,4,6,7>,
<143,5,6,2>,
<143,5,6,5>,
<143,5,6,6>,
<143,5,6,7>,
<144,6,5,5>,
<144,6,5,7>,
<144,6,5,8>,
<144,7,5,5>,
<144,7,5,7>,
<144,7,5,8>,
<145,8,8,2>,
<145,8,8,4>,
<145,8,8,7>,
<145,8,8,8>,
<145,9,8,2>,
<145,9,8,4>,
<145,9,8,7>,
<145,9,8,8>,
<146,10,2,1>,
<146,10,2,2>,
<146,10,2,3>,
<146,11,2,1>,
<146,11,2,2>,
<146,11,2,3>,
<147,12,4,3>,
<147,12,4,4>,
<147,12,4,5>,
<147,12,4,7>,
<148,1,4,1>,
<148,1,4,2>,
<148,1,4,5>,
<148,1,4,8>,
<149,2,10,1>,
<149,2,10,2>,
<149,2,10,3>,
<149,2,10,5>,
<149,3,10,1>,
<149,3,10,2>,
<149,3,10,3>,
<149,3,10,5>,
<152,8,4,2>,
<152,8,4,4>,
<152,8,4,7>,
<152,8,4,8>,
<152,9,4,2>,
<152,9,4,4>,
<152,9,4,7>,
<152,9,4,8>,
<154,12,3,3>,
<154,12,3,4>,
<154,12,3,5>,
<154,12,3,7>,
<155,1,2,1>,
<155,1,2,2>,
<155,1,2,5>,
<155,1,2,8>,
<156,2,3,1>,
<156,2,3,2>,
<156,2,3,3>,
<156,2,3,5>,
<156,3,3,1>,
<156,3,3,2>,
<156,3,3,3>,
<156,3,3,5>,
<157,4,10,2>,
<157,4,10,5>,
<157,4,10,6>,
<157,4,10,7>,
<157,5,10,2>,
<157,5,10,5>,
<157,5,10,6>,
<157,5,10,7>,
<158,6,3,5>,
<158,6,3,7>,
<158,6,3,8>,
<158,7,3,5>,
<158,7,3,7>,
<158,7,3,8>,
<159,8,2,2>,
<159,8,2,4>,
<159,8,2,7>,
<159,8,2,8>,
<159,9,2,2>,
<159,9,2,4>,
<159,9,2,7>,
<159,9,2,8>,
<160,10,5,1>,
<160,10,5,2>,
<160,10,5,3>,
<160,11,5,1>,
<160,11,5,2>,
<160,11,5,3>,
<161,12,8,3>,
<161,12,8,4>,
<161,12,8,5>,
<161,12,8,7>,
<162,1,7,1>,
<162,1,7,2>,
<162,1,7,5>,
<162,1,7,8>,
<163,2,7,1>,
<163,2,7,2>,
<163,2,7,3>,
<163,2,7,5>,
<163,3,7,1>,
<163,3,7,2>,
<163,3,7,3>,
<163,3,7,5>,
<169,1,6,1>,
<169,1,6,2>,
<169,1,6,5>,
<169,1,6,8>,
<170,2,5,1>,
<170,2,5,2>,
<170,2,5,3>,
<170,2,5,5>,
<170,3,5,1>,
<170,3,5,2>,
<170,3,5,3>,
<170,3,5,5>,
<171,4,5,2>,
<171,4,5,5>,
<171,4,5,6>,
<171,4,5,7>,
<171,5,5,2>,
<171,5,5,5>,
<171,5,5,6>,
<171,5,5,7>,
<172,6,7,5>,
<172,6,7,7>,
<172,6,7,8>,
<172,7,7,5>,
<172,7,7,7>,
<172,7,7,8>,
<173,8,6,2>,
<173,8,6,4>,
<173,8,6,7>,
<173,8,6,8>,
<173,9,6,2>,
<173,9,6,4>,
<173,9,6,7>,
<173,9,6,8>,
<174,10,3,1>,
<174,10,3,2>,
<174,10,3,3>,
<174,11,3,1>,
<174,11,3,2>,
<174,11,3,3>,
<175,12,2,3>,
<175,12,2,4>,
<175,12,2,5>,
<175,12,2,7>,
<176,1,8,1>,
<176,1,8,2>,
<176,1,8,5>,
<176,1,8,8>,
<177,2,5,1>,
<177,2,5,2>,
<177,2,5,3>,
<177,2,5,5>,
<177,3,5,1>,
<177,3,5,2>,
<177,3,5,3>,
<177,3,5,5>,
<178,4,7,2>,
<178,4,7,5>,
<178,4,7,6>,
<178,4,7,7>,
<178,5,7,2>,
<178,5,7,5>,
<178,5,7,6>,
<178,5,7,7>,
<179,6,10,5>,
<179,6,10,7>,
<179,6,10,8>,
<179,7,10,5>,
<179,7,10,7>,
<179,7,10,8>,
<183,1,2,1>,
<183,1,2,2>,
<183,1,2,5>,
<183,1,2,8>,
<184,2,7,1>,
<184,2,7,2>,
<184,2,7,3>,
<184,2,7,5>,
<184,3,7,1>,
<184,3,7,2>,
<184,3,7,3>,
<184,3,7,5>,
<185,4,2,2>,
<185,4,2,5>,
<185,4,2,6>,
<185,4,2,7>,
<185,5,2,2>,
<185,5,2,5>,
<185,5,2,6>,
<185,5,2,7>,
<186,6,8,5>,
<186,6,8,7>,
<186,6,8,8>,
<186,7,8,5>,
<186,7,8,7>,
<186,7,8,8>,
<187,8,10,2>,
<187,8,10,4>,
<187,8,10,7>,
<187,8,10,8>,
<187,9,10,2>,
<187,9,10,4>,
<187,9,10,7>,
<187,9,10,8>,
<188,10,2,1>,
<188,10,2,2>,
<188,10,2,3>,
<188,11,2,1>,
<188,11,2,2>,
<188,11,2,3>,
<189,12,2,3>,
<189,12,2,4>,
<189,12,2,5>,
<189,12,2,7>,
<190,1,2,1>,
<190,1,2,2>,
<190,1,2,5>,
<190,1,2,8>,
<191,2,2,1>,
<191,2,2,2>,
<191,2,2,3>,
<191,2,2,5>,
<191,3,2,1>,
<191,3,2,2>,
<191,3,2,3>,
<191,3,2,5>,
<193,6,4,5>,
<193,6,4,7>,
<193,6,4,8>,
<193,7,4,5>,
<193,7,4,7>,
<193,7,4,8>,
<196,12,4,3>,
<196,12,4,4>,
<196,12,4,5>,
<196,12,4,7>
 };
